id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_limit_rupiah,total_spending,transaction_count,kategori,overbudget
3467,882,Mastercard,Debit,5707305515533516,04/2020,203,YES,2,1837.0,06/2010,2010,No,29392000.0,3681440.0,7.0,Normal,False
1079,882,Mastercard,Debit,5864987017850552,08/2023,258,YES,2,17453.0,02/2006,2008,No,279248000.0,3681440.0,7.0,Normal,False
2977,348,Visa,Debit,4228885239928189,10/2013,543,NO,1,28283.0,05/2008,2012,No,452528000.0,1272000.0,4.0,Normal,False
3073,348,Visa,Credit,4210237285941913,04/2020,160,YES,1,13500.0,05/2010,2012,No,216000000.0,1272000.0,4.0,Normal,False
3554,348,Visa,Credit,4877073763902898,07/2014,786,YES,2,13300.0,06/2012,2012,No,212800000.0,1272000.0,4.0,Normal,False
2597,633,Mastercard,Debit,5558040779986506,09/2021,69,YES,2,17941.0,04/2009,2009,No,287056000.0,1787360.0,2.0,Normal,False
3489,1493,Visa,Credit,4642496218651973,04/2018,594,YES,1,14400.0,06/2010,2012,No,230400000.0,19727520.0,14.0,Boros,True
4003,1493,Visa,Credit,4244401907291512,04/2020,120,YES,1,4400.0,07/2012,2012,No,70400000.0,19727520.0,14.0,Boros,True
1469,1493,Mastercard,Credit,5157439545898691,03/2020,657,YES,1,13000.0,02/2020,2020,No,208000000.0,19727520.0,14.0,Boros,True
1774,1493,Visa,Debit,4079516725179269,04/2023,72,YES,2,22701.0,02/2020,2020,No,363216000.0,19727520.0,14.0,Boros,True
1470,1161,Mastercard,Credit,5597117503471640,08/2024,934,NO,1,16100.0,02/2020,2020,No,257600000.0,0.0,0.0,Hemat,False
1471,1161,Mastercard,Debit,5808372218918202,09/2023,138,YES,2,7629.0,02/2020,2020,No,122064000.0,0.0,0.0,Hemat,False
2691,217,Mastercard,Debit,5565497732362129,03/2022,430,NO,1,16538.0,04/2012,2012,No,264608000.0,6961920.0,15.0,Boros,True
174,217,Visa,Debit,4072893581482208,12/2020,578,YES,2,22746.0,01/2008,2010,No,363936000.0,6961920.0,15.0,Boros,True
1364,217,Mastercard,Debit,5161929618424764,07/2016,743,YES,1,9737.0,02/2016,2016,No,155792000.0,6961920.0,15.0,Boros,True
1266,217,Mastercard,Credit,5359358098670039,07/2019,428,YES,1,6500.0,02/2011,2014,No,104000000.0,6961920.0,15.0,Boros,True
1267,217,Mastercard,Debit,5093514487076217,06/2020,889,YES,2,2650.0,02/2011,2013,No,42400000.0,6961920.0,15.0,Boros,True
207,217,Visa,Credit,4409790595650716,05/2012,839,YES,2,8200.0,01/2009,2011,No,131200000.0,6961920.0,15.0,Boros,True
5448,217,Amex,Credit,373325875666765,01/2022,204,YES,2,6200.0,11/2006,2013,No,99200000.0,6961920.0,15.0,Boros,True
5449,1877,Amex,Credit,366837170672753,01/2021,803,YES,2,22600.0,11/2006,2014,No,361600000.0,7270880.0,5.0,Boros,True
2107,1877,Mastercard,Debit,5260255791659846,05/2024,428,YES,2,6940.0,03/2006,2009,No,111040000.0,7270880.0,5.0,Boros,True
2398,1877,Mastercard,Debit,5911939393457828,03/2024,410,YES,2,23408.0,04/1996,2008,No,374528000.0,7270880.0,5.0,Boros,True
5414,1877,Visa,Credit,4226284680001632,09/2022,966,YES,2,9700.0,11/2004,2007,No,155200000.0,7270880.0,5.0,Boros,True
3758,668,Mastercard,Debit,5624997997810589,06/2024,992,NO,2,10538.0,07/2006,2006,No,168608000.0,4119200.0,10.0,Normal,False
4097,668,Mastercard,Debit,5752209560237460,03/2023,385,YES,2,6853.0,08/2001,2006,No,109648000.0,4119200.0,10.0,Normal,False
5778,668,Mastercard,Debit,5470018669871087,10/2020,598,YES,2,607.0,12/2002,2010,No,9712000.0,4119200.0,10.0,Normal,False
4318,668,Mastercard,Credit,5764603958082866,08/2021,397,YES,1,0.0,08/2010,2010,No,0.0,4119200.0,10.0,Normal,False
5015,668,Visa,Debit,4378354586828464,06/2021,644,YES,2,8253.0,10/2004,2011,No,132048000.0,4119200.0,10.0,Normal,False
750,533,Visa,Debit,4415203972868492,09/2020,847,YES,2,8492.0,01/2020,2020,No,135872000.0,0.0,0.0,Hemat,False
242,203,Visa,Credit,4716309780327853,07/2022,275,YES,1,9100.0,01/2010,2010,No,145600000.0,4468160.0,4.0,Normal,False
3966,203,Mastercard,Credit,5175414290540891,04/2022,497,NO,2,2600.0,07/2011,2011,No,41600000.0,4468160.0,4.0,Normal,False
5375,203,Mastercard,Credit,5079431552272493,05/2024,813,NO,1,7300.0,11/2002,2010,No,116800000.0,4468160.0,4.0,Normal,False
5166,1738,Visa,Credit,4841586209388617,08/2020,207,YES,1,15000.0,10/2009,2009,No,240000000.0,0.0,0.0,Hemat,False
1472,1738,Mastercard,Credit,5133341979041600,04/2024,497,YES,2,18700.0,02/2020,2020,No,299200000.0,0.0,0.0,Hemat,False
751,1738,Visa,Debit,4044685132149960,05/2021,579,YES,1,21458.0,01/2020,2020,No,343328000.0,0.0,0.0,Hemat,False
5623,1738,Visa,Credit,4825181289428263,04/2020,635,NO,1,15700.0,11/2010,2014,No,251200000.0,0.0,0.0,Hemat,False
6099,713,Mastercard,Debit,5533057740649374,01/2020,13,YES,2,20765.0,12/2014,2014,No,332240000.0,0.0,0.0,Hemat,False
1473,713,Mastercard,Debit,5137811039972629,06/2022,170,NO,2,18101.0,02/2020,2020,No,289616000.0,0.0,0.0,Hemat,False
1775,713,Visa,Credit,4409545480052957,11/2024,528,YES,1,8400.0,02/2020,2020,No,134400000.0,0.0,0.0,Hemat,False
447,713,Mastercard,Debit,5169705466479218,03/2020,66,YES,1,1737.0,01/2020,2020,No,27792000.0,0.0,0.0,Hemat,False
1474,1631,Mastercard,Credit,5782138554730431,02/2020,217,YES,2,20900.0,02/2020,2020,No,334400000.0,0.0,0.0,Hemat,False
1776,1631,Visa,Credit,4450097042295695,11/2021,601,YES,1,23700.0,02/2020,2020,No,379200000.0,0.0,0.0,Hemat,False
448,1631,Mastercard,Credit,5298079382002761,11/2021,989,YES,1,17500.0,01/2020,2020,No,280000000.0,0.0,0.0,Hemat,False
5978,1487,Visa,Debit,4911894810892317,06/2024,769,YES,1,26083.0,12/2009,2009,No,417328000.0,15252480.0,14.0,Boros,True
2978,1487,Visa,Debit,4394014058373538,10/2022,943,YES,1,31589.0,05/2008,2008,No,505424000.0,15252480.0,14.0,Boros,True
4946,1487,Visa,Credit,4984110253172329,06/2021,453,YES,2,24200.0,10/2000,2013,No,387200000.0,15252480.0,14.0,Boros,True
1475,1265,Mastercard,Debit,5658875071888530,02/2020,190,YES,2,18321.0,02/2020,2020,No,293136000.0,0.0,0.0,Hemat,False
5376,370,Mastercard,Debit,5377126168537132,10/2022,94,YES,2,7551.0,11/2002,2010,No,120816000.0,2156000.0,5.0,Normal,False
4127,370,Mastercard,Debit,5606824501502078,06/2014,451,YES,1,15377.0,08/2004,2011,No,246032000.0,2156000.0,5.0,Normal,False
5093,370,Visa,Debit,4501704511432206,03/2023,324,YES,1,12990.0,10/2007,2016,No,207840000.0,2156000.0,5.0,Normal,False
3490,370,Visa,Debit,4015096339812707,02/2023,494,YES,1,8509.0,06/2010,2010,No,136144000.0,2156000.0,5.0,Normal,False
5702,1014,Visa,Debit,4467199760802877,11/2014,176,YES,1,96907.0,11/2014,2014,No,1550512000.0,0.0,0.0,Hemat,False
2200,1014,Visa,Credit,4081474027835147,07/2015,45,YES,1,43900.0,03/2008,2013,No,702400000.0,0.0,0.0,Hemat,False
5436,1014,Visa,Debit (Prepaid),4868297041449163,10/2020,440,YES,2,76.0,11/2005,2007,No,1216000.0,0.0,0.0,Hemat,False
449,290,Mastercard,Debit,5843714671989158,01/2020,533,YES,2,50915.0,01/2020,2020,No,814640000.0,0.0,0.0,Hemat,False
1777,290,Visa,Debit,4052306795072868,12/2021,369,YES,2,31767.0,02/2020,2020,No,508272000.0,0.0,0.0,Hemat,False
3862,985,Visa,Credit,4229889369220690,04/2024,82,YES,2,13200.0,07/2008,2010,No,211200000.0,29270240.0,16.0,Boros,True
1268,985,Mastercard,Credit,5936949471946678,10/2022,372,YES,2,16000.0,02/2011,2012,No,256000000.0,29270240.0,16.0,Boros,True
752,985,Visa,Debit,4748458102584203,07/2024,223,YES,2,18132.0,01/2020,2020,No,290112000.0,29270240.0,16.0,Boros,True
2704,985,Visa,Credit,4862788591864799,02/2019,466,YES,1,300.0,04/2012,2012,No,4800000.0,29270240.0,16.0,Boros,True
2808,135,Mastercard,Debit,5736838327060448,11/2022,714,YES,2,2236.0,05/2000,2015,No,35776000.0,11969120.0,15.0,Boros,True
4791,135,Visa,Debit,4528854599819268,08/2019,451,YES,2,21591.0,09/2010,2010,No,345456000.0,11969120.0,15.0,Boros,True
1476,307,Mastercard,Debit,5956798767354537,04/2020,927,YES,2,11521.0,02/2020,2020,No,184336000.0,0.0,0.0,Hemat,False
753,307,Visa,Credit,4949830998579625,06/2020,561,NO,1,8600.0,01/2020,2020,No,137600000.0,0.0,0.0,Hemat,False
4112,1783,Amex,Credit,323782494048404,03/2020,659,YES,1,9800.0,08/2003,2010,No,156800000.0,4969920.0,12.0,Normal,False
1154,1783,Visa,Credit,4172882144788973,03/2012,902,YES,2,11300.0,02/2008,2009,No,180800000.0,4969920.0,12.0,Normal,False
2598,1783,Mastercard,Credit,5153494647482349,10/2019,492,YES,1,8400.0,04/2009,2011,No,134400000.0,4969920.0,12.0,Normal,False
10,1783,Mastercard,Debit,5513208341097350,12/2023,789,YES,1,16597.0,01/1999,2009,No,265552000.0,4969920.0,12.0,Normal,False
4655,1783,Amex,Credit,316138720673532,09/2020,876,YES,2,9400.0,09/2008,2008,No,150400000.0,4969920.0,12.0,Normal,False
5908,1321,Visa,Debit,4709941855155413,12/2008,122,YES,1,18702.0,12/2007,2007,No,299232000.0,0.0,0.0,Hemat,False
3357,1511,Visa,Debit,4725438629956463,06/2022,675,YES,1,24806.0,06/2007,2007,No,396896000.0,5696640.0,12.0,Boros,True
5502,1511,Visa,Debit,4992990568824247,05/2023,457,YES,1,19856.0,11/2007,2011,No,317696000.0,5696640.0,12.0,Boros,True
1238,900,Visa,Debit (Prepaid),4580252759299284,02/2021,397,YES,2,68.0,02/2010,2010,No,1088000.0,4941120.0,7.0,Normal,False
3412,900,Amex,Credit,347103137777594,12/2022,791,YES,2,4900.0,06/2009,2009,No,78400000.0,4941120.0,7.0,Normal,False
1477,953,Mastercard,Debit,5779387577644606,02/2022,421,YES,1,13390.0,02/2020,2020,No,214240000.0,0.0,0.0,Hemat,False
1396,953,Amex,Credit,343258769247986,11/2024,210,YES,3,8400.0,02/2020,2020,No,134400000.0,0.0,0.0,Hemat,False
1297,233,Amex,Credit,374396421501669,03/2024,659,YES,2,13700.0,02/2012,2012,No,219200000.0,0.0,0.0,Hemat,False
3605,406,Discover,Credit,6308795344040919,11/2024,205,YES,2,4200.0,06/2016,2016,No,67200000.0,0.0,0.0,Hemat,False
5167,1069,Visa,Debit,4439832703761219,08/2020,424,YES,2,2292.0,10/2009,2015,No,36672000.0,11204960.0,12.0,Boros,True
3922,1069,Amex,Credit,304372446656131,03/2021,495,YES,1,8800.0,07/2010,2010,No,140800000.0,11204960.0,12.0,Boros,True
5453,180,Mastercard,Credit,5881384408371205,03/2023,312,NO,2,7600.0,11/2006,2009,No,121600000.0,746560.0,3.0,Normal,False
2888,180,Visa,Credit,4966727954053977,11/2021,756,YES,2,6200.0,05/2005,2018,No,99200000.0,746560.0,3.0,Normal,False
3208,996,Mastercard,Credit,5784959743819578,07/2023,348,YES,1,12900.0,06/1999,2011,No,206400000.0,7764480.0,10.0,Boros,True
4661,996,Mastercard,Debit,5617375085275816,06/2022,228,YES,2,18820.0,09/2008,2015,No,301120000.0,7764480.0,10.0,Boros,True
3277,996,Visa,Debit,4813292561037475,07/2005,979,YES,2,16167.0,06/2004,2009,No,258672000.0,7764480.0,10.0,Boros,True
1107,996,Mastercard,Credit,5659042637826477,06/2023,857,YES,2,4200.0,02/2007,2011,No,67200000.0,7764480.0,10.0,Boros,True
3310,996,Mastercard,Debit,5691123059106648,08/2024,190,YES,2,18861.0,06/2006,2011,No,301776000.0,7764480.0,10.0,Boros,True
1279,996,Visa,Debit,4803335286454198,02/2020,568,NO,1,27231.0,02/2011,2011,No,435696000.0,7764480.0,10.0,Boros,True
1778,1866,Visa,Debit,4274334344737347,12/2024,174,YES,1,24390.0,02/2020,2020,No,390240000.0,0.0,0.0,Hemat,False
1478,1866,Mastercard,Debit,5073514573038606,02/2023,802,YES,1,3106.0,02/2020,2020,No,49696000.0,0.0,0.0,Hemat,False
2108,1981,Mastercard,Debit,5550999995379539,07/2020,980,YES,2,13595.0,03/2006,2010,No,217520000.0,3377600.0,3.0,Normal,False
5143,1981,Discover,Credit,6616646974839947,11/2009,72,NO,2,12300.0,10/2009,2009,No,196800000.0,3377600.0,3.0,Normal,False
4151,1981,Mastercard,Credit,5384097503885721,02/2019,704,YES,2,12300.0,08/2005,2009,No,196800000.0,3377600.0,3.0,Normal,False
3606,1981,Mastercard,Debit,5082019741631139,04/2021,459,YES,1,20743.0,06/2016,2016,No,331888000.0,3377600.0,3.0,Normal,False
3248,1981,Mastercard,Debit,5843429452249829,08/2021,570,YES,2,17706.0,06/2003,2010,No,283296000.0,3377600.0,3.0,Normal,False
2996,1981,Mastercard,Debit,5898198294277172,08/2022,332,YES,2,20962.0,05/2009,2009,No,335392000.0,3377600.0,3.0,Normal,False
4,1981,Mastercard,Debit,5433366978583845,03/2024,530,YES,2,19439.0,01/1997,2007,No,311024000.0,3377600.0,3.0,Normal,False
3257,870,Visa,Debit,4073664438482773,03/2022,973,NO,1,30160.0,06/2003,2017,No,482560000.0,8169760.0,16.0,Boros,True
3626,870,Amex,Credit,349088998842560,06/2022,652,YES,2,0.0,06/2018,2018,No,0.0,8169760.0,16.0,Boros,True
1039,870,Visa,Debit,4701143570043786,11/2012,807,NO,1,28937.0,02/2004,2008,No,462992000.0,8169760.0,16.0,Boros,True
2080,16,Mastercard,Debit (Prepaid),5151149006132572,05/2020,636,NO,2,22.0,03/2005,2011,No,352000.0,-1024000.0,1.0,Hemat,False
49,16,Mastercard,Debit,5289860104321083,08/2015,59,YES,2,1575.0,01/2004,2005,No,25200000.0,-1024000.0,1.0,Hemat,False
4964,16,Mastercard,Debit,5496658602251095,12/2020,962,YES,2,7562.0,10/2002,2011,No,120992000.0,-1024000.0,1.0,Hemat,False
4093,16,Mastercard,Debit,5571413073625472,05/2024,741,YES,2,17211.0,08/1999,2013,No,275376000.0,-1024000.0,1.0,Hemat,False
2979,16,Visa,Credit,4255418851751854,06/2010,361,NO,2,9500.0,05/2008,2010,No,152000000.0,-1024000.0,1.0,Hemat,False
3513,46,Mastercard,Debit,5718393085724653,11/2022,117,YES,2,24191.0,06/2011,2011,No,387056000.0,-2401600.0,7.0,Hemat,False
3732,46,Mastercard,Debit (Prepaid),5358119472579247,03/2023,129,YES,2,68.0,07/2005,2006,No,1088000.0,-2401600.0,7.0,Hemat,False
2925,46,Mastercard,Debit,5615933957470022,02/2020,432,YES,2,8037.0,05/2007,2010,No,128592000.0,-2401600.0,7.0,Hemat,False
1167,46,Mastercard,Debit (Prepaid),5310685272979011,02/2018,830,YES,2,97.0,02/2009,2015,No,1552000.0,-2401600.0,7.0,Hemat,False
450,800,Mastercard,Debit,5198251438400161,05/2021,789,YES,1,15555.0,01/2020,2020,No,248880000.0,0.0,0.0,Hemat,False
2759,800,Mastercard,Debit,5306340091674907,05/2016,523,YES,1,18242.0,04/2016,2016,No,291872000.0,0.0,0.0,Hemat,False
1779,800,Visa,Debit (Prepaid),4338828980282998,12/2021,148,YES,2,62.0,02/2020,2020,No,992000.0,0.0,0.0,Hemat,False
754,800,Visa,Debit,4430018858326722,12/2022,451,NO,1,16715.0,01/2020,2020,No,267440000.0,0.0,0.0,Hemat,False
1479,1968,Mastercard,Debit (Prepaid),5439358068470043,02/2020,309,YES,1,46.0,02/2020,2020,No,736000.0,0.0,0.0,Hemat,False
1298,697,Mastercard,Debit,5139001522381220,04/2021,740,YES,2,20195.0,02/2012,2012,No,323120000.0,7972320.0,4.0,Boros,True
3640,697,Mastercard,Debit,5420521698473433,07/2019,257,YES,2,39818.0,06/2019,2019,No,637088000.0,7972320.0,4.0,Boros,True
3074,697,Visa,Debit,4873407892539448,09/2018,423,YES,2,33736.0,05/2010,2010,No,539776000.0,7972320.0,4.0,Boros,True
4239,1269,Mastercard,Debit,5205177909482379,11/2011,911,YES,2,17850.0,08/2008,2008,No,285600000.0,6404640.0,17.0,Boros,True
4147,1269,Amex,Credit,324624221959001,02/2021,846,YES,2,11300.0,08/2005,2008,No,180800000.0,6404640.0,17.0,Boros,True
3075,1782,Visa,Debit,4853013168432421,09/2015,554,NO,2,1981.0,05/2010,2014,No,31696000.0,5673120.0,6.0,Boros,True
4289,1782,Mastercard,Debit,5770027992115355,07/2024,811,YES,1,15695.0,08/2009,2010,No,251120000.0,5673120.0,6.0,Boros,True
2172,1782,Mastercard,Debit,5305462513282842,06/2014,605,YES,2,23475.0,03/2008,2011,No,375600000.0,5673120.0,6.0,Boros,True
5366,1977,Mastercard,Credit,5656749855983523,06/2017,315,YES,1,12900.0,11/2001,2011,No,206400000.0,3539840.0,11.0,Normal,False
2673,1977,Mastercard,Debit (Prepaid),5755720451424427,02/2021,988,YES,1,91.0,04/2011,2011,No,1456000.0,3539840.0,11.0,Normal,False
965,1977,Mastercard,Debit,5833925436440570,10/2022,344,YES,2,15341.0,02/1999,2014,No,245456000.0,3539840.0,11.0,Normal,False
4763,1734,Mastercard,Debit,5116904368864992,06/2015,698,YES,2,42116.0,09/2010,2011,No,673856000.0,0.0,0.0,Hemat,False
451,1734,Mastercard,Debit,5945680972992846,01/2020,843,NO,2,39312.0,01/2020,2020,No,628992000.0,0.0,0.0,Hemat,False
3300,1913,Visa,Debit,4082503635321960,04/2008,947,NO,2,21370.0,06/2005,2010,No,341920000.0,1995040.0,5.0,Normal,False
5226,1913,Amex,Credit,356204311290241,12/2022,312,YES,2,16700.0,10/2011,2011,No,267200000.0,1995040.0,5.0,Normal,False
5477,1913,Amex,Credit,356951210404599,10/2024,952,YES,1,17800.0,11/2007,2011,No,284800000.0,1995040.0,5.0,Normal,False
5877,1913,Mastercard,Credit,5697567028506344,11/2020,356,YES,2,16200.0,12/2007,2011,No,259200000.0,1995040.0,5.0,Normal,False
3084,1913,Amex,Credit,333504501414647,12/2020,276,YES,1,17700.0,05/2011,2013,No,283200000.0,1995040.0,5.0,Normal,False
13,858,Mastercard,Credit,5106045376475662,03/2021,686,YES,1,14600.0,01/2000,2012,No,233600000.0,596320.0,14.0,Normal,False
4735,858,Visa,Credit,4899127312611091,07/2024,490,YES,2,10700.0,09/2009,2011,No,171200000.0,596320.0,14.0,Normal,False
2633,858,Mastercard,Debit (Prepaid),5241392304445807,07/2023,137,YES,1,89.0,04/2010,2010,No,1424000.0,596320.0,14.0,Normal,False
4173,606,Mastercard,Debit,5691422356177731,09/2006,349,YES,3,11398.0,08/2006,2013,No,182368000.0,0.0,0.0,Hemat,False
5925,1564,Mastercard,Credit,5272030426588008,12/2023,905,YES,2,8200.0,12/2008,2010,No,131200000.0,2049440.0,6.0,Normal,False
4240,1564,Mastercard,Credit,5399201189421219,06/2021,479,YES,1,6100.0,08/2008,2008,No,97600000.0,2049440.0,6.0,Normal,False
3514,1564,Mastercard,Debit,5158754138100901,07/2024,813,YES,1,15820.0,06/2011,2011,No,253120000.0,2049440.0,6.0,Normal,False
1480,1109,Mastercard,Debit,5607458054846909,08/2023,252,YES,2,9774.0,02/2020,2020,No,156384000.0,0.0,0.0,Hemat,False
3136,1301,Visa,Debit,4199613929770276,09/2023,765,YES,1,22833.0,05/2013,2013,No,365328000.0,0.0,0.0,Hemat,False
755,1301,Visa,Debit,4912898188628991,11/2022,446,YES,1,48502.0,01/2020,2020,No,776032000.0,0.0,0.0,Hemat,False
2787,1301,Visa,Debit,4729953228374508,07/2022,461,YES,2,34888.0,04/2019,2019,No,558208000.0,0.0,0.0,Hemat,False
4435,1301,Visa,Debit,4164595738782783,08/2019,90,NO,1,29503.0,08/2014,2014,No,472048000.0,0.0,0.0,Hemat,False
378,1301,Mastercard,Debit,5036328460113700,08/2021,627,YES,2,19570.0,01/2019,2019,No,313120000.0,0.0,0.0,Hemat,False
3189,1301,Mastercard,Debit,5975006425756630,12/2023,551,YES,1,22297.0,05/2017,2017,No,356752000.0,0.0,0.0,Hemat,False
3595,1301,Visa,Debit,4420959167134444,09/2023,75,YES,1,20031.0,06/2015,2015,No,320496000.0,0.0,0.0,Hemat,False
1481,1301,Mastercard,Debit,5016998590035219,02/2020,597,YES,2,30323.0,02/2020,2020,No,485168000.0,0.0,0.0,Hemat,False
390,1301,Amex,Credit,308100975355379,04/2024,881,YES,1,19000.0,01/2020,2020,No,304000000.0,0.0,0.0,Hemat,False
4065,1399,Mastercard,Debit,5835253444174486,02/2020,308,YES,1,18162.0,07/2018,2018,No,290592000.0,0.0,0.0,Hemat,False
756,1399,Visa,Debit (Prepaid),4049734716799356,12/2020,662,YES,1,54.0,01/2020,2020,No,864000.0,0.0,0.0,Hemat,False
1482,1399,Mastercard,Credit,5314005209195975,08/2022,991,YES,1,8700.0,02/2020,2020,No,139200000.0,0.0,0.0,Hemat,False
452,1399,Mastercard,Debit,5849554532579598,05/2021,767,YES,1,14295.0,01/2020,2020,No,228720000.0,0.0,0.0,Hemat,False
5743,1775,Visa,Debit,4997798155113400,11/2024,545,NO,1,17620.0,11/2019,2019,No,281920000.0,0.0,0.0,Hemat,False
344,1775,Mastercard,Debit,5309940542589432,02/2020,924,YES,2,17201.0,01/2015,2015,No,275216000.0,0.0,0.0,Hemat,False
423,1775,Discover,Credit,6108413838069051,08/2021,894,YES,1,8300.0,01/2020,2020,No,132800000.0,0.0,0.0,Hemat,False
5542,1673,Visa,Debit,4251102360489444,08/2023,439,YES,2,17853.0,11/2008,2011,No,285648000.0,0.0,0.0,Hemat,False
2777,1673,Mastercard,Debit,5557372707231204,12/2024,434,YES,1,10794.0,04/2018,2018,No,172704000.0,0.0,0.0,Hemat,False
5598,1673,Mastercard,Debit,5865546237246039,12/2019,155,YES,1,15832.0,11/2010,2011,No,253312000.0,0.0,0.0,Hemat,False
3759,1957,Mastercard,Debit (Prepaid),5878511318941183,10/2006,699,YES,1,26.0,07/2006,2019,No,416000.0,25972320.0,6.0,Boros,True
5483,1957,Mastercard,Credit,5825403139414547,05/2013,531,YES,2,16300.0,11/2007,2009,No,260800000.0,25972320.0,6.0,Boros,True
453,1033,Mastercard,Debit,5407870927189092,10/2024,228,YES,2,14836.0,01/2020,2020,No,237376000.0,0.0,0.0,Hemat,False
454,1033,Mastercard,Debit,5089025651729124,07/2024,464,YES,2,13972.0,01/2020,2020,No,223552000.0,0.0,0.0,Hemat,False
3564,1024,Mastercard,Debit,5847313041147612,06/2024,574,YES,1,33103.0,06/2013,2013,No,529648000.0,7636000.0,15.0,Boros,True
4241,1024,Mastercard,Debit,5454341430423098,09/2023,247,YES,1,20847.0,08/2008,2010,No,333552000.0,7636000.0,15.0,Boros,True
5268,1024,Mastercard,Debit,5183724144988670,11/2013,569,YES,1,31807.0,10/2013,2013,No,508912000.0,7636000.0,15.0,Boros,True
1006,1024,Visa,Credit,4903105068681962,03/2024,274,YES,1,16100.0,02/2002,2014,No,257600000.0,7636000.0,15.0,Boros,True
2825,1441,Mastercard,Debit,5370803294413435,07/2021,851,YES,1,28894.0,05/2002,2011,No,462304000.0,0.0,0.0,Hemat,False
1007,1441,Visa,Debit (Prepaid),4129518763612024,03/2002,84,YES,1,61.0,02/2002,2009,No,976000.0,0.0,0.0,Hemat,False
4792,1441,Visa,Credit,4164752448797896,02/2023,24,YES,1,12500.0,09/2010,2012,No,200000000.0,0.0,0.0,Hemat,False
2599,1103,Mastercard,Debit,5557896137687493,06/2023,598,YES,2,15409.0,04/2009,2010,No,246544000.0,8194080.0,9.0,Boros,True
4984,1103,Mastercard,Credit,5675172699563859,08/2023,294,YES,1,5300.0,10/2003,2012,No,84800000.0,8194080.0,9.0,Boros,True
2895,1103,Mastercard,Debit,5259283165298575,12/2016,403,YES,1,13469.0,05/2006,2009,No,215504000.0,8194080.0,9.0,Boros,True
455,431,Mastercard,Debit,5155446517379011,05/2020,719,YES,1,16524.0,01/2020,2020,No,264384000.0,0.0,0.0,Hemat,False
456,431,Mastercard,Debit,5831064486667385,01/2020,570,NO,1,29526.0,01/2020,2020,No,472416000.0,0.0,0.0,Hemat,False
1483,431,Mastercard,Debit,5157956439521808,07/2023,657,YES,1,16407.0,02/2020,2020,No,262512000.0,0.0,0.0,Hemat,False
3378,165,Mastercard,Debit (Prepaid),5874195902667119,04/2023,206,YES,2,61.0,06/2008,2015,No,976000.0,13805760.0,8.0,Boros,True
5146,165,Mastercard,Debit,5803563077451662,11/2020,827,YES,2,40628.0,10/2009,2014,No,650048000.0,13805760.0,8.0,Boros,True
2559,165,Mastercard,Debit,5283475217390040,08/2010,149,YES,2,24980.0,04/2008,2014,No,399680000.0,13805760.0,8.0,Boros,True
1484,353,Mastercard,Debit,5316882967513700,05/2020,122,YES,1,10290.0,02/2020,2020,No,164640000.0,0.0,0.0,Hemat,False
5328,353,Mastercard,Debit (Prepaid),5962806753089588,01/2023,217,YES,1,84.0,10/2018,2018,No,1344000.0,0.0,0.0,Hemat,False
